Article Name,Article number (MGB),Var,Subsys,Locations,MMS Stock,MMS Stock (1 piece),WMS Stock,WMS Stock (1 piece),Pick qty,Pick qty (1 piece),Difference,Difference (1 piece)
AMIDON DE MAIS 5KG,210185,1,10187,MEAT_SPECIAL_HANDLING-11-20-A2-1,8,8,7,7,0,0,1,1
VCE RGE 12D 10L,837493,1,244295,"MEAT_SPECIAL_HANDLING-8-22-A3-2,MEAT_SPECIAL_HANDLING-8-3-B1-1,MEAT_SPECIAL_HANDLING-8-21-A4-3",60,60,59,59,0,0,1,1
25 POT DESSERT 20CL +COUV,392963,1,198675,MEAT_SPECIAL_HANDLING-6-9-A3-4,37,37,30,30,6,6,1,1
50 COUV BTE SALADE KRAFT GM,860112,1,267835,MEAT_SPECIAL_HANDLING-6-24-B1-3,75,75,69,69,5,5,1,1
RIZ ROND PR SUSHI TSURU 20KG,176680,1,179676,"MEAT_SPECIAL_HANDLING-11-29-B1-2,MEAT_SPECIAL_HANDLING-6-33-B1-2",63,63,62,62,0,0,1,1
ATSINA CRESS X12 NLD PAYS BAS,704953,1,704953,MEAT_SPECIAL_HANDLING-33-11-A1-5,48,48,47,47,0,0,1,1
CHEF FOND BRUN LIE 40L 600G,173444,1,176940,MEAT_SPECIAL_HANDLING-9-32-A3-3,13,13,12,12,0,0,1,1
TOMATADE 1KG SUDNSOL,181649,1,184932,MEAT_SPECIAL_HANDLING-22-15-A1-2,53,53,52,52,0,0,1,1
MPRO 100 GANT LATEX S,804789,1,210442,"MEAT_SPECIAL_HANDLING-7-31-A4-1,MEAT_SPECIAL_HANDLING-7-31-B1-1",201,201,199,199,1,1,1,1
COEUR COULANT CHOCO 100GX18 MC,393598,1,199317,DEEP_FROZEN-40-7-A1-1,32,32,31,31,0,0,1,1
MIETTES SURIMI CRABE 500G MC,326652,1,8189,MEAT_SPECIAL_HANDLING-22-9-A1-4,113,113,112,112,0,0,1,1
MP CHALUMEAU CUISINE + CARTOU,176533,1,179533,MEAT_SPECIAL_HANDLING-12-32-B1-1,19,19,18,18,0,0,1,1
"CHOCOLAT LAIT 33,8% SAC 10KG",156198,1,157290,MEAT_SPECIAL_HANDLING-7-25-A3-2,8,8,5,5,2,2,1,1
CAROTTE JNE 2K FRFRANCE,86367,1,86367,MEAT_SPECIAL_HANDLING-33-3-A1-7,7,7,6,6,0,0,1,1
TOM COT NOIRE 3.5K C2 FRFRANCE,702789,1,702789,MEAT_SPECIAL_HANDLING-32-9-A3-5,6,6,5,5,0,0,1,1
COMTE AOP 32TR 10X10 480G ENTR,399180,1,205025,MEAT_SPECIAL_HANDLING-25-6-A2-9,39,39,38,38,0,0,1,1
PAIN BURGER BIO* SESAME 4X6X80G MC,896266,1,308361,MEAT_SPECIAL_HANDLING-23-14-A1-2,8,8,7,7,0,0,1,1
MPRO LIQ VAISS MACHINE 5L,847831,1,254841,MEAT_SPECIAL_HANDLING-6-2-A2-5,10,10,9,9,0,0,1,1
CAROTTE MC 10K C.40+ BOX18 C1 FRFRANCE,762187,1,762187,MEAT_SPECIAL_HANDLING-30-4-A1-3,10,10,8,8,1,1,1,1
TARTE CITRON MERINGUEE 1KG MC,124622,1,124738,"DEEP_FROZEN-43-10-A2-2,DEEP_FROZEN-43-9-A2-6",15,15,14,14,0,0,1,1
TENDERS CRUNCHY PLT HAL 1KG,844130,1,251542,DEEP_FROZEN-40-8-A1-1,88,88,87,87,0,0,1,1
100 POCHES CONFORT XL,133297,1,133494,MEAT_SPECIAL_HANDLING-12-32-A2-2,9,9,8,8,0,0,1,1
"MC MAYO HTE FERMETE 4,7KG",662158,1,46839,"MEAT_SPECIAL_HANDLING-8-28-A1-3,MEAT_SPECIAL_HANDLING-6-15-C1-4,MEAT_SPECIAL_HANDLING-6-32-B1-3",257,257,254,254,2,2,1,1
ECHALOTE FILET 250G C1 FR  20 FRANCE,20142,1,20142,MEAT_SPECIAL_HANDLING-33-3-A1-4,31,31,30,30,0,0,1,1
MC MOUTARDE A L ANCIENNE 5KG,176524,1,179524,"MEAT_SPECIAL_HANDLING-7-27-A2-4,MEAT_SPECIAL_HANDLING-3-9-B1-1",4,4,3,3,0,0,1,1
2 PINCE FEUILLE DE CHENE 24CM,150990,1,152543,MEAT_SPECIAL_HANDLING-12-20-A3-3,26,26,25,25,0,0,1,1
CORIANDRE VRAC 1KG,54513,1,54513,"MEAT_SPECIAL_HANDLING-33-11-A2-4,MEAT_SPECIAL_HANDLING-33-13-A1-7",5,5,4,4,0,0,1,1
ECHALOTE 3/5 FILET 1KG MC C1 FR 12FRANCE,762245,1,762245,"MEAT_SPECIAL_HANDLING-32-7-A1-3,MEAT_SPECIAL_HANDLING-33-9-A1-1",146,146,144,144,1,1,1,1
LARDONS DE SAUMON FUME 500G MC,902007,1,308422,MEAT_SPECIAL_HANDLING-24-20-A3-5,8,8,7,7,0,0,1,1
BETTERAVE JNE 2K FRFRANCE,82488,1,82488,"MEAT_SPECIAL_HANDLING-32-9-A3-4,MEAT_SPECIAL_HANDLING-33-9-A1-5",14,14,13,13,0,0,1,1
MC NOIX DE PECAN 1KG,890119,1,301310,MEAT_SPECIAL_HANDLING-11-14-A2-1,18,18,17,17,0,0,1,1
MPRO LAVE MAIN 10L,155446,1,156474,"MEAT_SPECIAL_HANDLING-5-26-A4-4,MEAT_SPECIAL_HANDLING-5-26-B1-1",11,11,10,10,0,0,1,1
PAINS HOT DOG X8 500G MC,146771,1,147322,MEAT_SPECIAL_HANDLING-26-5-A1-6,17,17,16,16,0,0,1,1
CORNICHON AD PAYSANNE BOC 850G,273802,1,76804,MEAT_SPECIAL_HANDLING-10-33-A2-1,10,10,9,9,0,0,1,1
100 BTE PIZZA KRAFT BRUN 33X33,394393,1,200013,MEAT_SPECIAL_HANDLING-7-2-A1-3,13,13,11,11,1,1,1,1
LIME 1K C.3/4 FILET4 C1 BRBRESIL,99362,1,99362,MEAT_SPECIAL_HANDLING-31-9-A1-2,38,38,34,34,3,3,1,1
MPRO PH JUMBO 2 PLI 350M X 6,892463,1,304299,"MEAT_SPECIAL_HANDLING-12-27-A1-2,MEAT_SPECIAL_HANDLING-12-21-C1-1",50,50,49,49,0,0,1,1
GING ROSE P/SUSHI GT FOR CHEFS,394280,1,199904,MEAT_SPECIAL_HANDLING-10-13-A1-2,14,14,12,12,1,1,1,1
POM GALA MC 136/180  6.3kg  C1 FRFRANCE,762743,1,762743,MEAT_SPECIAL_HANDLING-30-2-A1-3,28,28,27,27,0,0,1,1
OEUF LIQ JAUNE BD 1KG MC,838209,1,244854,"MEAT_SPECIAL_HANDLING-22-2-A1-3,MEAT_SPECIAL_HANDLING-22-2-B1-1",168,168,165,165,2,2,1,1
LAIT CONC SUCRE 1KG NESTLE,210313,1,10315,MEAT_SPECIAL_HANDLING-11-12-A2-1,25,25,23,23,1,1,1,1
RIZ LG 20 MIN 10KG BENS O,839954,1,247379,MEAT_SPECIAL_HANDLING-10-18-A1-5,11,11,10,10,0,0,1,1
MPRO SAC POUB INCORP 30X130L,819211,1,225696,"MEAT_SPECIAL_HANDLING-7-29-A1-5,MEAT_SPECIAL_HANDLING-6-23-B1-3,MEAT_SPECIAL_HANDLING-8-8-B1-3,MEAT_SPECIAL_HANDLING-7-29-C1-2",270,270,267,267,2,2,1,1
FUT VIDE 30L CONSIGNE,383779,1,null,null,1,1,0,0,0,0,1,1
MC POUDRE D'AMANDE BLANCHE 5KG,890549,1,301665,MEAT_SPECIAL_HANDLING-7-31-A1-4,8,8,7,7,0,0,1,1
MPRO TAMPON A RECURER VERT X10,292663,1,98574,"MEAT_SPECIAL_HANDLING-5-11-A1-2,MEAT_SPECIAL_HANDLING-8-26-A2-4",22,22,21,21,0,0,1,1
TARTE MYRTILLE 810G MC,892606,1,304446,"DEEP_FROZEN-42-14-B1-3,DEEP_FROZEN-42-12-A4-2",44,44,43,43,0,0,1,1
CHOU BLANC EMINCE MC 1 KG  UE,264987,1,67989,MEAT_SPECIAL_HANDLING-26-9-A3-4,12,12,11,11,0,0,1,1
SANYTOL NETT DESINF SANI 750ML,858354,1,265707,MEAT_SPECIAL_HANDLING-5-32-A1-4,18,18,17,17,0,0,1,1
SALADE DE WAKAME 1KG,847587,1,254543,DEEP_FROZEN-42-14-A3-7,22,22,21,21,0,0,1,1
CONSIGNE PAL BRUNE 100/120 IPP,890050,1,null,null,1,1,0,0,0,0,1,1
SAL JP ROQUETTE MC 1K IT ITALIE,37538,1,37538,MEAT_SPECIAL_HANDLING-32-7-A1-2,6,6,2,2,3,3,1,1
MACEDOINE DE LEGUME 1.5KG MC,647644,1,13743,MEAT_SPECIAL_HANDLING-26-13-A4-3,5,5,4,4,0,0,1,1
TOM CER PANACHEE 4K C1 FR FRANCE,700460,1,700460,MEAT_SPECIAL_HANDLING-30-15-A1-3,41,41,38,38,2,2,1,1
HEINZ KETCHUP FS 570GR,834848,1,241866,MEAT_SPECIAL_HANDLING-10-2-A2-3,89,89,88,88,0,0,1,1
NUGGETS HAPPYVORE 1KG,896730,1,309108,DEEP_FROZEN-43-8-A4-2,15,15,14,14,0,0,1,1
1000 SAC CROISSANT BRUN 103,687535,1,76142,MEAT_SPECIAL_HANDLING-6-6-A3-1,16,16,15,15,0,0,1,1
EMMENTAL FR 40TR 500G ENTREM,893192,1,305052,MEAT_SPECIAL_HANDLING-25-5-A1-7,6,6,5,5,0,0,1,1
AIL PELE MC 1KG CHINE,895334,1,307443,MEAT_SPECIAL_HANDLING-21-7-A1-1,323,323,321,321,1,1,1,1
MPRO SAC POUB INCORP 30X110L,819203,1,225687,MEAT_SPECIAL_HANDLING-7-13-A1-1,111,111,109,109,1,1,1,1
ENDIVE RGE 2.5K C1 FRFRANCE,2967,1,2967,MEAT_SPECIAL_HANDLING-32-4-A1-1,9,9,8,8,0,0,1,1
SIROP RIOBA VIOLETTE 1L,218659,1,18661,MEAT_SPECIAL_HANDLING-4-1-A4-4,11,11,8,8,2,2,1,1
TOM CER RDE DUO 4K C1 FRFRANCE,9648,1,9648,MEAT_SPECIAL_HANDLING-31-1-A1-1,20,20,19,19,0,0,1,1
MELANGE CRAQUANT 750G FRUIBON,381846,1,186942,MEAT_SPECIAL_HANDLING-10-22-A4-1,14,14,13,13,0,0,1,1
CONSIGNE FUT 30L VIDE,226840,1,null,null,1,1,0,0,0,0,1,1
MC TOMATO KETCHUP BID 5KG,172219,1,175167,"MEAT_SPECIAL_HANDLING-8-12-C1-3,MEAT_SPECIAL_HANDLING-6-25-A1-2,MEAT_SPECIAL_HANDLING-6-25-C1-2",173,173,172,172,0,0,1,1
MC HUILE FRITURE 10L,632268,1,48501,"MEAT_SPECIAL_HANDLING-2-14-A1-1,MEAT_SPECIAL_HANDLING-2-4-B1-1",110,110,105,105,4,4,1,1
PECTINE NH NAPPAGE 1KG,833041,1,239371,MEAT_SPECIAL_HANDLING-10-1-A3-2,11,11,10,10,0,0,1,1
RACI TOPINAMBOUR 2K FRFRANCE,86369,1,86369,MEAT_SPECIAL_HANDLING-33-10-A1-7,24,24,23,23,0,0,1,1
FILET PLT BLC 150/220G HAL 5KG UE,324400,1,85299,DEEP_FROZEN-40-2-A1-2,32,32,30,30,1,1,1,1
COULIS F EXOTIQUE 1KG PONTHIER,329159,1,11113,MEAT_SPECIAL_HANDLING-23-13-A1-4,121,121,118,118,2,2,1,1
"DESPERADOS 5,9D 12X33CL VP",148310,1,149101,MEAT_SPECIAL_HANDLING-2-5-A1-1,32,32,30,30,1,1,1,1
AMORA MOUTARDE SEAU 5KG,839858,1,247263,MEAT_SPECIAL_HANDLING-6-31-A1-2,17,17,16,16,0,0,1,1
SIROP RIOBA  MENTHE  1L,217265,1,17267,MEAT_SPECIAL_HANDLING-4-11-A2-3,20,20,19,19,0,0,1,1
MC OLIV NOIRES DENOY 30/33 5/1,828311,1,233121,"MEAT_SPECIAL_HANDLING-6-12-C1-2,MEAT_SPECIAL_HANDLING-7-8-A1-3,MEAT_SPECIAL_HANDLING-6-12-C1-3,MEAT_SPECIAL_HANDLING-6-12-C1-1",548,548,546,546,1,1,1,1
RAPE FRAIS 500G GRATTI,278455,1,81457,MEAT_SPECIAL_HANDLING-25-19-A1-7,20,20,18,18,1,1,1,1
50 BTE BURGER KRAFT PM,869406,1,278686,"MEAT_SPECIAL_HANDLING-12-7-B1-2,MEAT_SPECIAL_HANDLING-12-13-A4-4,MEAT_SPECIAL_HANDLING-12-14-A4-3",40,40,39,39,0,0,1,1
MC PALET CHOCO BLANC 30% 5KG,840438,1,247537,"MEAT_SPECIAL_HANDLING-6-7-B1-3,MEAT_SPECIAL_HANDLING-6-5-A3-5",14,14,13,13,0,0,1,1
RIZ SUSHIS LOTUS RICE 20KG,886091,1,296900,MEAT_SPECIAL_HANDLING-6-33-C1-3,6,6,5,5,0,0,1,1
TOM RDE MC 6K C.67+ PAL56 C1 FR FRANCE,761865,1,761865,"MEAT_SPECIAL_HANDLING-30-7-A1-2,MEAT_SPECIAL_HANDLING-32-8-A1-1,MEAT_SPECIAL_HANDLING-31-8-A1-3",130,130,124,124,5,5,1,1
MPRO 50 BTE PATIS BLANC 20X8CM,387604,1,192639,MEAT_SPECIAL_HANDLING-12-10-A3-4,10,10,9,9,0,0,1,1
VIANDE CND CONFITE 800GR,817531,1,227225,MEAT_SPECIAL_HANDLING-24-16-A4-6,9,9,8,8,0,0,1,1
BULL EYES SCE BBQ ORIGINAL 2L,819219,1,225704,MEAT_SPECIAL_HANDLING-11-2-A3-1,10,10,9,9,0,0,1,1
ALLUMETTE NATURE 1KG MC,382090,1,187181,MEAT_SPECIAL_HANDLING-20-1-A1-4,61,61,60,60,0,0,1,1
"CUBES DE PATATES DOUCES 2,5KG",862685,1,271602,DEEP_FROZEN-42-14-A2-9,17,17,16,16,0,0,1,1
"BRIQUE BREBIS 2,2KG ENV MC",885824,1,296568,MEAT_SPECIAL_HANDLING-25-3-A4-8,56.24,56.24,55.05,55.05,0,0,1.1900000000000048,1.1900000000000048
GUANCIALE 1.6KG ENV SOUS VIDE,839044,1,246162,MEAT_SPECIAL_HANDLING-21-2-A1-2,52.32,52.32,50.86,50.86,0,0,1.4600000000000009,1.4600000000000009
GIGOT AGNEAU RAC STD S/V NZ,225152,1,28154,DEEP_FROZEN-43-5-A3-2,20.29,20.29,16.71,16.71,2.07,2.07,1.509999999999998,1.509999999999998
GALETTES PDT 2KG ENV RUSTADOU,900032,1,200136,MEAT_SPECIAL_HANDLING-26-14-A3-2,58.01,58.01,56.37,56.37,0,0,1.6400000000000006,1.6400000000000006
CHORIZO FORT CULAR 1.5KENV MC,636660,1,70219,MEAT_SPECIAL_HANDLING-23-6-A1-3,41.32,41.32,39.63,39.63,0,0,1.6899999999999977,1.6899999999999977
PING KETCHUP 5L,838249,1,244908,MEAT_SPECIAL_HANDLING-7-29-A2-3,5,5,3,3,0,0,2,2
LOTUS PH CONFORT BLC X24RLX,382802,1,187841,"MEAT_SPECIAL_HANDLING-5-17-B1-1,MEAT_SPECIAL_HANDLING-6-25-A1-1",59,59,57,57,0,0,2,2
MC TOMATO KETCHUP  1060G,397940,1,204767,MEAT_SPECIAL_HANDLING-7-1-A1-3,55,55,48,48,5,5,2,2
PDT IDE FRIT MC 12.5K C.50+ MOD16 C1 FRFRANCE,714717,1,714717,"MEAT_SPECIAL_HANDLING-30-1-B1-4,MEAT_SPECIAL_HANDLING-30-1-A1-3,MEAT_SPECIAL_HANDLING-30-1-B1-3",71,71,69,69,0,0,2,2
P.FEUILLETEE BEURRE 2X280G MC,166509,1,168389,MEAT_SPECIAL_HANDLING-25-19-A2-7,45,45,43,43,0,0,2,2
POTATOES DIPPERS 2.5KG,167938,1,169795,DEEP_FROZEN-40-11-A1-1,135,135,129,129,4,4,2,2
PETIT POIS 5K C1 ITITALIE,84937,1,84937,MEAT_SPECIAL_HANDLING-31-11-A1-4,4,4,2,2,0,0,2,2
CANNELLONI BTE  250G BARILLA,677856,1,56214,MEAT_SPECIAL_HANDLING-9-32-A1-5,38,38,36,36,0,0,2,2
POIS VERT 50G FRANCE,863354,1,272339,MEAT_SPECIAL_HANDLING-25-15-A3-5,24,24,22,22,0,0,2,2
TRIO DE QUINOA 1KG SABAROT,386954,1,192243,MEAT_SPECIAL_HANDLING-10-7-A3-3,33,33,31,31,0,0,2,2
METRO CHEF PALETS COUV 72%5KG,840458,1,247557,MEAT_SPECIAL_HANDLING-7-9-A1-1,21,21,18,18,1,1,2,2
RILLETTES D'OIE 1KG RUSTADOU,892414,1,304239,MEAT_SPECIAL_HANDLING-25-9-A4-2,4,4,2,2,0,0,2,2
POPCORN SUCRE SEAU 5L 250G,175565,1,178585,"MEAT_SPECIAL_HANDLING-8-10-B1-1,MEAT_SPECIAL_HANDLING-7-35-A1-3",24,24,22,22,0,0,2,2
TWISTER AVEC PEAU 2.5KG,896368,1,308677,"DEEP_FROZEN-41-3-B1-3,DEEP_FROZEN-40-5-A1-1,DEEP_FROZEN-43-5-B1-2,DEEP_FROZEN-43-11-B1-4",187,187,183,183,2,2,2,2
50 SAC KRAFT 36X22X41,816489,1,222909,MEAT_SPECIAL_HANDLING-5-26-A1-4,5,5,3,3,0,0,2,2
FISH CHIPS CABILLAUD 150/180G,163534,1,164557,DEEP_FROZEN-42-6-A3-9,4,4,2,2,0,0,2,2
MC SAUCE TERIYAKI  1L,651310,1,82184,MEAT_SPECIAL_HANDLING-6-31-A1-3,36,36,34,34,0,0,2,2
MC HUILE FRITURE 25L,632269,1,48503,"MEAT_SPECIAL_HANDLING-2-2-B1-3,MEAT_SPECIAL_HANDLING-2-8-A1-2,MEAT_SPECIAL_HANDLING-2-8-B1-2,MEAT_SPECIAL_HANDLING-1-26-A1-2,MEAT_SPECIAL_HANDLING-2-2-C1-1",91,91,86,86,3,3,2,2
GRATTOIR MANCHE10LAMES-PLANCHA,334759,1,null,null,2,2,0,0,0,0,2,2
CHORIZO PP TRANCHE 2X500G,216468,1,16470,"MEAT_SPECIAL_HANDLING-26-13-A1-1,MEAT_SPECIAL_HANDLING-26-11-B1-1",26,26,24,24,0,0,2,2
OEUF LIQ BLANC SOL BD 1KG,891911,1,303600,MEAT_SPECIAL_HANDLING-25-15-A4-8,12,12,10,10,0,0,2,2
QUINOA BLANC SAC 1KG SABAROT,172791,1,175781,MEAT_SPECIAL_HANDLING-10-9-A1-5,20,20,18,18,0,0,2,2
FROM TARTINER AFH 500G PB,658681,1,8001,MEAT_SPECIAL_HANDLING-26-1-A4-2,13,13,11,11,0,0,2,2
PERLE FRAICHE JUS YUZU 6X260GR.NC,92771,1,null,null,3,3,0,0,1,1,2,2
TRANCHETTE SAUMON FUME 500G,252420,1,55422,MEAT_SPECIAL_HANDLING-26-9-A1-1,48,48,45,45,1,1,2,2
BACON VEAU TR AGRILLE 300G HAL,849714,1,256787,MEAT_SPECIAL_HANDLING-26-4-A3-4,31,31,29,29,0,0,2,2
MPRO 50 COU RPET BOL SAL PM,340257,1,184047,"MEAT_SPECIAL_HANDLING-12-10-C1-3,MEAT_SPECIAL_HANDLING-12-9-B1-2,MEAT_SPECIAL_HANDLING-12-19-A1-2",146,146,143,143,1,1,2,2
CHEF NAT LIQ FD VOLAILLE 1L,145304,1,null,null,2,2,0,0,0,0,2,2
CAROTTE POURPRE DEEP PURPLE 2K FRFRANCE,711274,1,null,null,2,2,0,0,0,0,2,2
COURG MC 5K C.14/21 C1 ESESPAGNE,714890,1,714890,MEAT_SPECIAL_HANDLING-30-6-A1-3,47,47,42,42,3,3,2,2
MAIS GRILLE SALE 500G,872412,1,281663,"MEAT_SPECIAL_HANDLING-11-23-C1-2,MEAT_SPECIAL_HANDLING-11-23-A1-2",381,381,378,378,1,1,2,2
BASILIC CRESS X12 PAYS BAS PAYS BAS,704954,1,704954,MEAT_SPECIAL_HANDLING-33-12-A1-6,5,5,3,3,0,0,2,2
85 BTE BURGER PPE GM,867042,1,275945,MEAT_SPECIAL_HANDLING-12-9-A3-5,8,8,6,6,0,0,2,2
CARAIBOS CREME COCO 425G,387909,1,263491,MEAT_SPECIAL_HANDLING-5-29-A1-3,24,24,22,22,0,0,2,2
FLEUR PENSEE MF  FRANCE    x 12FRANCE,761471,1,761471,MEAT_SPECIAL_HANDLING-33-11-A4-3,14,14,12,12,0,0,2,2
FLEUR MINI PENSEE MIXTE ESPESPAGNE,712175,1,null,null,2,2,0,0,0,0,2,2
TARTINABLE DE POIVRON 500G MC,875119,1,284684,"MEAT_SPECIAL_HANDLING-26-9-A2-1,MEAT_SPECIAL_HANDLING-21-13-A1-1",43,43,41,41,0,0,2,2
MPRO 50 BTE PATIS BLANC 20X5CM,387602,1,192637,"INSPECTION-3,MEAT_SPECIAL_HANDLING-12-8-A1-2",13,13,10,10,1,1,2,2
SAL MACHE 150G BQ6 FRFRANCE,93157,1,93157,MEAT_SPECIAL_HANDLING-33-7-A1-9,20,20,18,18,0,0,2,2
CAROLIN LINGETTE ANTIBACT X80,800876,1,206348,MEAT_SPECIAL_HANDLING-5-24-A2-4,23,23,19,19,2,2,2,2
POIS EXTRA FINS600G ROCHAMBEAU,399507,1,205368,DEEP_FROZEN-42-2-A2-9,7,7,3,3,2,2,2,2
MINI BURGER FOIE GRAS X20,126819,1,126694,DEEP_FROZEN-43-2-A2-1,5,5,3,3,0,0,2,2
MC SAUCE SOJA  1L,680964,1,82179,MEAT_SPECIAL_HANDLING-10-1-A1-3,9,9,7,7,0,0,2,2
AIGUILLET PLT CORNF HAL 1KG MC,896629,1,309002,"DEEP_FROZEN-40-3-A1-1,DEEP_FROZEN-41-3-B1-2,DEEP_FROZEN-41-3-B1-4",351,351,312,312,37,37,2,2
PV CORNE BOEUF VERT 5K C1 MAMAROC,13457,1,13457,MEAT_SPECIAL_HANDLING-31-14-A1-2,15,15,13,13,0,0,2,2
RACLETTE 16TR BQ 400G ROCHAMB,141124,1,141633,MEAT_SPECIAL_HANDLING-26-6-A1-2,100,100,98,98,0,0,2,2
ONDOLIVA HO VE BIDON 5L,835312,1,242290,"MEAT_SPECIAL_HANDLING-7-17-B1-1,MEAT_SPECIAL_HANDLING-7-17-A1-2,MEAT_SPECIAL_HANDLING-8-2-B1-1",221,221,215,215,4,4,2,2
REBLOCHON AOP TR IQF 1KG,882063,1,292528,"DEEP_FROZEN-43-13-A4-5,DEEP_FROZEN-42-8-A4-1",16,16,14,14,0,0,2,2
MPRO FILM ALIM 300MX29CM X4,833857,1,240302,MEAT_SPECIAL_HANDLING-5-26-A2-3,10,10,8,8,0,0,2,2
ARO BOULE INOX 40GX10,837479,1,244280,MEAT_SPECIAL_HANDLING-6-9-A4-4,24,24,22,22,0,0,2,2
SALSA MEXICAINE 2L POCOLOCO,683505,1,107605,MEAT_SPECIAL_HANDLING-10-12-A3-5,10,10,8,8,0,0,2,2
ROQUEFORT AOP LC CUBE 250GX2MC,224799,1,24801,MEAT_SPECIAL_HANDLING-24-6-A1-2,97,97,94,94,1,1,2,2
TENDRE HACHE RD 15%MG 125GX8,886335,1,297173,MEAT_SPECIAL_HANDLING-25-18-A1-1,107,107,105,105,0,0,2,2
SOLIGERM DEGRAISSANT BACT 5L,326194,1,4841,MEAT_SPECIAL_HANDLING-2-2-A4-2,7,7,5,5,0,0,2,2
GRATIN DAUPHINOIS 2KG,254998,1,58000,MEAT_SPECIAL_HANDLING-26-9-A4-7,17,17,15,15,0,0,2,2
BURRATA BQ 8X100G TOSCA,806767,1,212575,MEAT_SPECIAL_HANDLING-23-10-A1-4,78,78,63,63,13,13,2,2
MC RIZ ROND DESSERT 5KG,804714,1,210224,"MEAT_SPECIAL_HANDLING-7-23-A3-5,MEAT_SPECIAL_HANDLING-11-18-A4-3",13,13,11,11,0,0,2,2
BUN'N'ROLL 85GX20 PAC,891551,1,303140,DEEP_FROZEN-43-6-A3-9,7,7,5,5,0,0,2,2
3BTE HERM GN1/2 H150MM 10L,265608,1,68610,"MEAT_SPECIAL_HANDLING-12-30-A4-5,MEAT_SPECIAL_HANDLING-12-30-A4-1",5,5,3,3,0,0,2,2
QUEUE CREVETTE PD 41/60 1KG MC,850458,1,257536,DEEP_FROZEN-43-7-A2-2,21,21,19,19,0,0,2,2
CAFE RIOBA BARISTA 11 GR,896065,1,308148,"MEAT_SPECIAL_HANDLING-10-33-A3-4,MEAT_SPECIAL_HANDLING-10-31-B1-2",96,96,94,94,0,0,2,2
MELANGE SALADE 1KG FRUIBON,151130,1,152684,"MEAT_SPECIAL_HANDLING-11-3-A1-4,MEAT_SPECIAL_HANDLING-11-23-A1-1,MEAT_SPECIAL_HANDLING-9-14-B1-1",85,85,82,82,1,1,2,2
RHUM 3 RIVIERES BLANC 50D 1L,174845,1,177957,MEAT_SPECIAL_HANDLING-8-18-A1-5,21,21,19,19,0,0,2,2
TAGLIATELLE MC 1KG,900865,1,300289,MEAT_SPECIAL_HANDLING-26-14-A1-5,15,15,11,11,2,2,2,2
FOUET GOMA 35CM,125620,1,125518,MEAT_SPECIAL_HANDLING-12-34-A1-2,8,8,6,6,0,0,2,2
PULCO CITRON VERT 70CL VP,383036,1,188069,"MEAT_SPECIAL_HANDLING-3-2-A1-3,INSPECTION-3,MEAT_SPECIAL_HANDLING-5-25-C1-1,MEAT_SPECIAL_HANDLING-2-1-B1-2",1084,1084,1082,1082,0,0,2,2
OEUF 360 G SOL,897477,1,309879,"MEAT_SPECIAL_HANDLING-23-19-B1-4,MEAT_SPECIAL_HANDLING-20-13-A1-1,MEAT_SPECIAL_HANDLING-23-20-B1-3,MEAT_SPECIAL_HANDLING-23-20-B1-2",58,58,56,56,0,0,2,2
PATE BASQUE 850GR MARITCHU,226187,1,null,null,2,2,0,0,0,0,2,2
LEGUMES WOK 2.5KG METRO CHEF,144297,1,144776,DEEP_FROZEN-42-14-A4-3,14,14,12,12,0,0,2,2
BURGER BEYOND MEAT 113GX10,866525,1,275613,"DEEP_FROZEN-43-11-A4-6,DEEP_FROZEN-43-14-A4-1",43,43,35,35,6,6,2,2
TARTUFFADE 500G TRUF.RABASSE,859934,1,null,null,2,2,0,0,0,0,2,2
CHEDDAR 10X10 33TR BQ500G MC,149104,1,149880,MEAT_SPECIAL_HANDLING-22-5-A1-1,124,124,120,120,2,2,2,2
CONSIGNE VIDE   FUT 6L+CAISSE,226712,1,null,null,2,2,0,0,0,0,2,2
CAISSE COCA 6X100CL VIDE,179986,1,null,null,2,2,0,0,0,0,2,2
SAUCE PIMENT DOUX POULET 2L,880054,1,290203,"MEAT_SPECIAL_HANDLING-11-29-A2-2,MEAT_SPECIAL_HANDLING-11-3-A3-1",30,30,27,27,1,1,2,2
IL RISOTTINO RIZ ETUVE 5KG,829904,1,236670,MEAT_SPECIAL_HANDLING-10-21-A2-2,12,12,10,10,0,0,2,2
AMORA SCE SALAD MIEL/MOUT 1L,683519,1,107672,"MEAT_SPECIAL_HANDLING-12-3-A1-5,INSPECTION-3",18,18,16,16,0,0,2,2
WYRITOL GEL MAIN DESINF 300ML,628055,1,115801,MEAT_SPECIAL_HANDLING-2-4-A1-2,25,25,23,23,0,0,2,2
BASILIC THAI BOT MC 30GX2,703175,1,703175,MEAT_SPECIAL_HANDLING-33-11-A1-3,13,26,9,18,3,6,1,2
PV VERT MC 3K C.90/110 C1 ESESPAGNE,714896,1,714896,"INSPECTION-3,MEAT_SPECIAL_HANDLING-31-7-A1-4",27,27,24,24,1,1,2,2
FRAMBOISE 125G BQ12 C1 MAMAROC,711287,1,null,null,2,2,0,0,0,0,2,2
CARPACCIO BF ANGUS 10*70G,383418,1,188372,DEEP_FROZEN-43-2-A4-2,21,21,19,19,0,0,2,2
